F_FacultyID,F_FirstName,F_LastName,F_YearsEmployed,F_DepartmentID,F_Title
624,Albert,Hauser,27,51,Professor Emeritus
625,Gretchen,Stark,25,77,Adjunct Professor
626,Rhonda,Rivera,30,10,Assistant Professor
627,Marguerite,Stroud,10,43,Assistant Professor
628,Roger,Harrison,13,32,Adjunct Professor
629,Wendy,Singer,49,52,Assistant Professor
630,Sally,Gibson,18,81,Instructor
631,Lorraine,Bass,18,25,Assistant Professor
632,Jonathan,McCarthy,31,25,Adjunct Professor
633,Leo,Sigmon,6,14,Professor Emeritus
634,Adam,Logan,18,13,Adjunct Professor
635,Zachary,Farmer,43,17,Professor Emeritus
636,Frank,Vaughn,22,17,Instructor
637,Arlene,Blalock,46,25,Associate Professor
638,Greg,Bray,15,24,Instructor
639,Denise,Knox,14,44,Assistant Professor
640,Kate,Mullen,38,16,Associate Professor
641,Robin,Deal,47,11,Adjunct Professor
642,Eileen,Cooke,31,14,Associate Professor
643,Julia,Heller,48,70,Professor
644,Melinda,Smith,50,65,Professor
645,Lucy,Haas,43,18,Professor
646,Virginia,Lindsay,46,8,Associate Professor
647,Jon,Preston,41,2,Associate Professor
648,Courtney,Solomon,37,70,Associate Professor
649,Darlene,Joyce,4,74,Professor Emeritus
650,Esther,Collins,24,26,Associate Professor
651,Jack,Vaughan,15,14,Assistant Professor
652,Lewis,Peacock,11,41,Associate Professor
653,Floyd,Rose,12,78,Professor
654,Ethel,Diaz,8,35,Professor Emeritus
655,Ryan,Montgomery,50,28,Assistant Professor
656,Marguerite,Sanchez,24,32,Associate Professor
657,Louise,Christensen,8,6,Assistant Professor
658,Bradley,Carr,42,48,Adjunct Professor
659,Scott,Beatty,48,24,Assistant Professor
660,Judy,Hill,20,36,Instructor
661,Jill,Connolly,9,54,Professor
662,Kathleen,McKee,32,37,Instructor
663,Marianne,Bowen,25,3,Instructor
664,Rodney,Hughes,9,58,Adjunct Professor
665,Marian,Peters,45,37,Assistant Professor
666,Dale,Crawford,40,73,Professor Emeritus
667,Stacy,Parrish,11,51,Professor
668,Harold,Fuller,47,60,Professor Emeritus
669,Ben,Briggs,14,32,Adjunct Professor
670,Samuel,Wang,27,62,Assistant Professor
671,Lynda,Wilcox,24,3,Assistant Professor
672,Courtney,Hancock,50,48,Professor
673,Shelley,Hardison,41,44,Professor Emeritus
674,Hilda,Kaufman,10,50,Adjunct Professor
675,Hugh,Foley,10,61,Associate Professor
676,Lester,Knox,45,58,Associate Professor
677,Eddie,Nichols,25,26,Associate Professor
678,Russell,King,15,82,Professor
679,Jan,Peterson,1,21,Adjunct Professor
680,Ron,Helms,28,27,Adjunct Professor
681,Frederick,Glenn,34,63,Instructor
682,Carrie,Ho,37,39,Professor
683,Charlie,Buchanan,23,40,Assistant Professor
684,Elaine,Bartlett,46,44,Adjunct Professor
685,Martin,Beatty,22,37,Assistant Professor
686,Wade,Harrell,6,43,Instructor
687,Juanita,Peterson,25,14,Professor
688,Sylvia,Edwards,24,80,Assistant Professor
689,Clyde,Atkinson,49,51,Professor
690,Sally,Huang,41,40,Instructor
691,Robyn,Ball,40,64,Professor Emeritus
692,Lillian,Kern,38,10,Adjunct Professor
693,Renee,Sullivan,27,67,Professor
694,Jeremy,Waller,20,38,Associate Professor
695,Cameron,Elmore,14,17,Professor Emeritus
696,Clarence,Preston,7,47,Professor
697,Jan,Wells,33,9,Professor
698,Kent,Bates,46,45,Assistant Professor
699,Valerie,Frye,41,79,Assistant Professor
700,Kate,Howell,18,8,Assistant Professor
701,Sandra,Lowry,29,16,Adjunct Professor
702,Debra,Bynum,12,42,Instructor
703,Alfred,Moran,42,21,Associate Professor
704,Lucy,Walters,8,42,Instructor
705,Dolores,Hewitt,29,25,Adjunct Professor
706,Brooke,Bowman,19,68,Instructor
707,Dale,Preston,16,40,Instructor
708,Meredith,Diaz,9,17,Professor
709,Andrew,Warner,20,56,Instructor
710,Russell,Newman,43,70,Professor
711,Raymond,Watts,25,48,Adjunct Professor
712,Neal,Ferguson,7,70,Instructor
713,Philip,Abrams,15,29,Instructor
714,David,Horne,42,26,Professor
715,Calvin,Mack,3,32,Professor
716,Joanne,Frost,48,11,Professor Emeritus
717,Warren,Ellington,42,71,Assistant Professor
718,Vincent,Meadows,38,35,Adjunct Professor
719,Gregory,Stafford,42,20,Adjunct Professor
720,Robert,Zhang,8,15,Associate Professor
721,Chad,Poole,7,66,Assistant Professor
722,Janice,Davenport,47,15,Assistant Professor
723,Carol,Vaughn,24,52,Professor Emeritus
724,Dean,Banks,49,25,Professor Emeritus
725,Jacqueline,Herbert,4,21,Associate Professor
726,Jay,Roberson,6,73,Instructor
727,Emily,Hunt,27,69,Instructor
728,Tiffany,Murray,41,19,Adjunct Professor
729,Arnold,Todd,26,11,Instructor
730,Randy,Bloom,10,7,Associate Professor
731,Tim,Monroe,26,65,Professor Emeritus
732,Roberta,Bland,2,22,Adjunct Professor
733,Lester,Barton,41,68,Instructor
734,Robert,Abrams,29,35,Professor Emeritus
735,Virginia,Fitzgerald,32,73,Instructor
736,Brenda,Ryan,1,45,Instructor
737,Elizabeth,McIntosh,21,49,Instructor
738,Christian,Foley,28,19,Associate Professor
739,Beverly,MacDonald,20,12,Instructor
740,Donna,Berman,43,66,Professor
741,Betty,Mueller,32,36,Professor
742,Chris,Sharma,17,45,Instructor
743,Nathan,Welsh,16,57,Professor
744,Alexandra,Miller,31,44,Associate Professor
745,Randy,Stern,34,18,Professor
746,Bonnie,Brady,20,42,Professor Emeritus
747,Jacob,Zimmerman,20,45,Instructor
748,Roger,Gunter,9,55,Professor Emeritus
749,Willie,Simmons,26,70,Adjunct Professor
750,Jeremy,Simpson,9,36,Professor
751,Judith,Brady,49,45,Professor Emeritus
752,Lawrence,Simpson,37,9,Professor Emeritus
753,Virginia,Lancaster,47,62,Adjunct Professor
754,Alice,Dougherty,40,82,Professor Emeritus
755,Marc,Shaffer,27,67,Adjunct Professor
756,Angela,Harding,38,63,Associate Professor
757,Jeffrey,Coley,30,67,Instructor
758,Kathy,Finch,23,72,Assistant Professor
759,Jeff,Hinton,28,29,Professor
760,Tom,Hinson,49,17,Instructor
761,Michelle,Harrell,23,83,Adjunct Professor
762,Stuart,Ferguson,37,40,Professor Emeritus
763,Marcus,Taylor,31,60,Associate Professor
764,Wesley,Anthony,1,37,Instructor
765,Emma,Denton,9,44,Instructor
766,Brandon,Braun,21,57,Professor
767,Scott,Hamrick,49,69,Associate Professor
768,Theodore,Clements,6,18,Professor
769,Veronica,Song,8,72,Associate Professor
770,Lori,Short,8,41,Professor Emeritus
771,Willie,Duffy,26,1,Professor
772,Marilyn,Farrell,36,35,Professor
773,Stacey,Katz,15,60,Instructor
774,Dean,Dillon,15,15,Professor Emeritus
775,Tamara,Potter,47,52,Instructor
776,Tina,Dougherty,41,56,Instructor
777,Alison,Sun,25,33,Instructor
778,Robin,McCoy,1,34,Associate Professor
779,Melissa,Floyd,35,73,Professor Emeritus
780,Annie,Strickland,25,55,Professor
781,Norma,Bender,27,55,Instructor
782,Kristine,Hayes,1,62,Associate Professor
783,Michael,Harrell,33,49,Adjunct Professor
784,Ricky,Whitley,10,74,Assistant Professor
785,Jacqueline,Wrenn,47,75,Assistant Professor
786,Patricia,Langston,46,23,Assistant Professor
787,Hazel,Starr,6,9,Professor
788,Brenda,Rice,35,17,Professor Emeritus
789,LeRoy,Lamm,11,70,Associate Professor
790,Courtney,Christensen,12,25,Associate Professor
791,Kay,Fields,50,47,Instructor
792,Peter,Meyer,18,72,Adjunct Professor
793,Hilda,McCormick,15,52,Assistant Professor
794,Billy,Grossman,42,9,Instructor
795,Vanessa,Callahan,4,65,Adjunct Professor
796,Marshall,Brantley,14,15,Adjunct Professor
797,Christy,Greer,17,48,Associate Professor
798,Samantha,Carey,3,61,Assistant Professor
799,Kara,Wagner,46,67,Instructor
800,Gilbert,Weiss,49,43,Professor
801,Tonya,Alston,17,39,Assistant Professor
802,Terry,Lawson,36,46,Professor Emeritus
803,Nancy,Finch,18,31,Assistant Professor
804,Geraldine,McDonald,1,3,Instructor
805,Randy,Forrest,30,10,Professor
806,Faye,Martin,11,68,Assistant Professor
807,Raymond,Kenney,41,22,Professor Emeritus
808,Ernest,Bean,28,2,Associate Professor
809,Cindy,Duncan,15,53,Professor Emeritus
810,Hazel,Katz,1,79,Instructor
811,Cameron,Dorsey,14,26,Professor
812,Melvin,Kinney,37,52,Instructor
813,Lester,Dawson,49,74,Instructor
814,Betty,Rose,34,44,Assistant Professor
815,Josephine,Connolly,40,61,Professor
816,Kyle,Hendricks,31,83,Adjunct Professor
817,Suzanne,Shields,18,34,Assistant Professor
818,Danielle,Stokes,1,21,Professor Emeritus
819,Evelyn,Diaz,43,8,Associate Professor
820,Stanley,Frank,18,63,Associate Professor
821,Gwendolyn,McGee,49,23,Adjunct Professor
822,Billie,Davidson,46,48,Assistant Professor
823,Allen,Chang,37,21,Associate Professor
824,Colleen,Barbour,45,52,Instructor
825,Caroline,Kelly,10,75,Adjunct Professor
826,Alison,Field,43,70,Professor
827,Randall,Boyle,46,79,Professor Emeritus
828,Michelle,Byers,15,4,Adjunct Professor
829,Karen,Osborne,48,6,Instructor
830,Daniel,Swain,14,62,Instructor
831,Danielle,Grant,10,12,Assistant Professor
832,Jacqueline,Kumar,7,11,Adjunct Professor
833,Denise,Whitaker,44,52,Professor Emeritus
834,Russell,Weber,37,24,Professor
835,Benjamin,Wolfe,24,2,Professor Emeritus
836,Marcia,Swanson,42,25,Instructor
837,Chad,Garner,23,57,Assistant Professor
838,Kurt,May,35,54,Adjunct Professor
839,Ken,Whitaker,36,32,Associate Professor
840,Edna,Keith,12,78,Instructor
841,Betty,Friedman,33,16,Instructor
842,Steven,Chu,33,55,Professor
843,Sandy,Hernandez,32,42,Associate Professor
844,Tammy,Stein,44,36,Associate Professor
845,Patricia,Hamrick,26,40,Professor
846,Eric,Kaplan,19,67,Assistant Professor
847,Gail,Knowles,46,80,Professor
848,Ruth,Odom,19,54,Associate Professor
849,Lauren,Silverman,46,62,Assistant Professor
850,Raymond,Brock,25,77,Instructor
851,Penny,Vaughan,29,26,Professor Emeritus
852,Christina,Farrell,1,26,Associate Professor
853,Jessica,Corbett,7,49,Assistant Professor
854,Brett,Weiner,32,53,Assistant Professor
855,Thomas,Gunter,47,7,Assistant Professor
856,Joseph,Petersen,28,33,Assistant Professor
857,Julie,Thomson,26,50,Assistant Professor
858,Stacy,Peele,46,5,Assistant Professor
859,Jeanne,Grant,39,5,Assistant Professor
860,Troy,Sherrill,13,4,Instructor
861,Amy,Livingston,44,11,Professor Emeritus
862,Anthony,Cherry,36,27,Adjunct Professor
863,Janet,Elliott,29,18,Instructor
864,Angela,Kenney,25,30,Professor Emeritus
865,Miriam,Cheek,10,22,Professor
866,Clifford,Murphy,22,48,Associate Professor
867,Steven,Horne,24,27,Adjunct Professor
868,Debra,Goldman,34,55,Associate Professor
869,Ruth,Vaughn,21,76,Associate Professor
870,Dale,Skinner,20,39,Assistant Professor
871,Kathleen,Dodson,20,12,Associate Professor
872,Elaine,Buckley,29,25,Adjunct Professor
873,Greg,Stallings,19,73,Adjunct Professor
874,Susan,Grant,34,20,Associate Professor
875,Glenda,Choi,29,6,Professor Emeritus
876,Shannon,Hess,7,75,Assistant Professor
877,Alicia,Shaw,36,36,Assistant Professor
878,Crystal,McKay,31,66,Associate Professor
879,Diana,Strickland,42,21,Professor Emeritus
880,Stuart,Wilder,5,36,Instructor
881,Terry,Stafford,23,39,Adjunct Professor
882,Maria,Mitchell,49,29,Associate Professor
883,Richard,Coble,10,45,Professor Emeritus
884,Gary,Link,20,34,Assistant Professor
885,Colleen,Hernandez,14,67,Professor Emeritus
886,Karl,Boyd,17,9,Assistant Professor
887,Vivian,McDonald,32,19,Adjunct Professor
888,Jacob,Christian,14,20,Professor Emeritus
889,Eugene,Alston,15,10,Professor
890,Danny,Rich,3,26,Instructor
891,Sandy,Chappell,36,14,Adjunct Professor
892,Carmen,Lindsey,24,48,Associate Professor
893,Carlos,French,36,8,Professor Emeritus
894,Victor,Glover,23,27,Adjunct Professor
895,Penny,Rose,9,70,Associate Professor
896,Stacy,Roberson,12,30,Assistant Professor
897,Rick,Parrish,27,56,Professor
898,Lucille,Wolf,20,73,Professor Emeritus
899,Jason,Cox,21,41,Associate Professor
900,Lynda,Turner,28,53,Instructor
901,Alex,Pate,38,81,Instructor
902,Erika,Patel,33,2,Associate Professor
903,Randall,Woods,21,59,Associate Professor
904,Wanda,Prince,3,49,Adjunct Professor
905,Roy,Simmons,26,45,Instructor
906,Sheryl,Ballard,32,65,Instructor
907,Roberta,Gorman,32,56,Adjunct Professor
908,Ricky,Matthews,1,36,Associate Professor
909,Warren,Lehman,14,25,Assistant Professor
910,Kara,Berg,25,36,Professor
911,Dan,Cash,19,1,Professor Emeritus
912,Timothy,Xu,11,19,Professor
913,Jeanette,Lam,43,72,Professor Emeritus
914,Henry,Dickerson,31,30,Professor Emeritus
915,Emma,Gross,5,14,Instructor
916,Karen,Murray,17,49,Associate Professor
917,Connie,Newman,35,4,Associate Professor
918,Vernon,Walsh,36,42,Professor Emeritus
919,Eva,Gates,38,65,Professor
920,Melissa,Watson,20,57,Assistant Professor
921,George,Christian,9,45,Adjunct Professor
922,Jordan,Alford,3,29,Assistant Professor
923,Robyn,Pierce,47,30,Assistant Professor
924,Kevin,Bradley,29,54,Professor Emeritus
925,Annette,Simon,15,3,Instructor
926,Judith,Moran,3,9,Professor
927,Stuart,Weaver,38,68,Professor
928,Dean,Casey,30,5,Associate Professor
929,Ted,Dunn,9,52,Assistant Professor
930,Melvin,Norman,5,30,Adjunct Professor
931,Chad,Copeland,22,10,Associate Professor
932,Melvin,Massey,35,75,Associate Professor
933,Martin,Patrick,27,13,Assistant Professor
934,Lynda,Rankin,2,5,Assistant Professor
935,Kyle,Carlton,47,35,Associate Professor
936,Brett,Katz,33,80,Professor
937,Floyd,Bowden,30,25,Adjunct Professor
938,Annie,Lawson,40,17,Instructor
939,Carole,Schneider,8,46,Adjunct Professor
940,Don,Blanton,16,25,Adjunct Professor
941,Wesley,Harrington,46,67,Professor
942,Julian,Epstein,33,7,Instructor
943,Jill,Goodman,42,41,Professor
944,Clifford,MacDonald,19,9,Adjunct Professor
945,Toni,Hayes,45,54,Associate Professor
946,Franklin,Russell,34,49,Associate Professor
947,Joshua,Swain,38,74,Associate Professor
948,Marion,Orr,49,33,Adjunct Professor
949,Pam,Harding,14,5,Professor
950,Steven,Cross,47,69,Assistant Professor
951,Hannah,Wilcox,36,67,Professor Emeritus
952,Christina,Todd,12,9,Adjunct Professor
953,Donald,Henry,11,16,Instructor
954,Nina,Chambers,34,29,Assistant Professor
955,Milton,Archer,6,68,Assistant Professor
956,Scott,Nolan,35,76,Professor
957,Hannah,Pittman,6,32,Instructor
958,Neil,Cain,11,23,Instructor
959,Kevin,Hester,25,12,Professor
960,Kent,Horowitz,19,8,Professor Emeritus
961,Tara,Solomon,16,61,Adjunct Professor
962,Bill,Rubin,47,31,Instructor
963,Monica,Merrill,26,31,Adjunct Professor
964,Dawn,Matthews,3,52,Adjunct Professor
965,Gregory,Tanner,33,75,Instructor
966,Carole,Gilbert,29,15,Professor Emeritus
967,Nina,Campbell,33,24,Associate Professor
968,Tom,Cash,39,75,Assistant Professor
969,Wendy,Hardison,24,66,Instructor
970,Marcus,Patton,9,59,Professor Emeritus
971,Stanley,Cooper,44,44,Professor Emeritus
972,Erin,Benton,5,54,Associate Professor
973,Michele,Spence,2,78,Professor
974,Anthony,Meadows,11,60,Professor Emeritus
975,Kristin,Carr,30,4,Professor
976,Stanley,Winters,24,9,Instructor
977,Sheryl,Joyner,32,36,Professor Emeritus
978,Becky,Stephens,30,4,Instructor
979,Cameron,Sims,42,12,Instructor
980,Pat,Barton,36,8,Instructor
981,Brooke,Welsh,29,12,Professor Emeritus
982,Claude,Godfrey,50,40,Professor
983,Howard,Reid,38,6,Professor
984,Melvin,Hess,27,51,Professor
985,Diana,Gray,13,28,Professor Emeritus
986,Jenny,Wiley,9,76,Professor Emeritus
987,Stanley,McGuire,21,79,Associate Professor
988,Chris,Carlson,50,54,Professor Emeritus
989,Charlie,Shea,35,30,Associate Professor
990,Chris,Forrest,3,78,Professor Emeritus
991,Kristen,Garner,19,38,Professor Emeritus
992,Brad,Jordan,41,11,Professor
993,Mark,Snow,2,58,Instructor
994,Kenneth,Washington,41,6,Professor
995,Billy,Wilder,1,9,Associate Professor
996,Florence,Chan,35,19,Professor
997,Steve,Welsh,31,24,Instructor
998,Elizabeth,Stafford,15,78,Associate Professor
999,Norma,Davenport,9,4,Instructor
1000,Donna,Maxwell,13,46,Professor
1001,Jose,Reynolds,36,40,Adjunct Professor
1002,Billy,Bailey,31,80,Instructor
1003,Emma,Hendrix,31,43,Instructor
1004,Joyce,Donnelly,49,83,Instructor
1005,Keith,Waters,4,79,Assistant Professor
1006,Kathleen,McKee,43,79,Professor Emeritus
1007,Ralph,Sumner,20,72,Professor Emeritus
1008,Billy,Merritt,49,62,Adjunct Professor
1009,Beth,Walton,25,50,Associate Professor
1010,Phillip,Boswell,30,44,Adjunct Professor
1011,Maria,Short,18,23,Instructor
1012,Geraldine,Burns,48,2,Associate Professor
1013,Shannon,Chan,12,52,Professor
1014,Calvin,Elmore,3,42,Associate Professor
1015,Hazel,Deal,40,2,Professor
1016,Tommy,Spears,30,34,Assistant Professor
1017,Jan,Garrett,30,27,Assistant Professor
1018,Eva,Nixon,30,32,Professor Emeritus
1019,Wade,Parrish,38,30,Adjunct Professor
1020,Melanie,Wilcox,13,25,Associate Professor
1021,Mildred,Patton,39,25,Assistant Professor
1022,Wesley,Christensen,43,28,Professor Emeritus
1023,Arnold,Rodgers,5,24,Assistant Professor
1024,Roberta,Khan,35,58,Professor Emeritus
1025,Sandy,Buck,29,29,Instructor
1026,Willie,Baird,17,45,Professor Emeritus
1027,Anita,Archer,20,29,Professor Emeritus
1028,Lester,Hwang,27,37,Associate Professor
1029,Aaron,Deal,31,18,Adjunct Professor
1030,Florence,Kumar,50,80,Adjunct Professor
1031,Marianne,Sherman,16,44,Professor Emeritus
1032,Gilbert,Tuttle,29,7,Professor
1033,Linda,Rosen,43,31,Associate Professor
1034,Holly,Rosenthal,27,29,Assistant Professor
1035,Vivian,Werner,42,58,Associate Professor
1036,Hilda,Reese,4,13,Professor
1037,Jan,Freeman,6,77,Instructor
1038,Betsy,Strauss,12,24,Assistant Professor
1039,Marshall,Swanson,20,32,Adjunct Professor
1040,Tiffany,Becker,30,65,Associate Professor
1041,Sandy,Baird,43,14,Associate Professor
1042,Erica,Arthur,34,45,Professor Emeritus
1043,Constance,Gupta,44,28,Professor Emeritus
1044,Jeffrey,Greer,9,32,Adjunct Professor
1045,Nicole,McCarthy,14,6,Adjunct Professor
1046,Jonathan,Harmon,18,72,Instructor
1047,Dana,Pearce,28,40,Adjunct Professor
1048,Lorraine,Honeycutt,12,80,Instructor
1049,Alicia,Currie,36,82,Professor Emeritus
1050,Danielle,Ferrell,16,19,Adjunct Professor
1051,Charlotte,Hodge,10,40,Professor Emeritus
1052,Diana,Warner,24,10,Professor
1053,John,Lawson,30,74,Associate Professor
1054,Glenda,Carroll,25,83,Adjunct Professor
1055,Alexander,Elliott,21,2,Professor Emeritus
1056,Seth,Hutchinson,42,68,Adjunct Professor
1057,Leslie,Dickinson,23,29,Associate Professor
1058,Paul,Koch,42,77,Adjunct Professor
1059,Malcolm,Vaughan,12,11,Associate Professor
1060,Elizabeth,Stephenson,12,63,Adjunct Professor
1061,Alvin,Hanson,2,26,Professor
1062,Linda,Proctor,38,55,Associate Professor
1063,Miriam,Adcock,31,12,Associate Professor
1064,Michael,Turner,8,35,Associate Professor
1065,Charles,Locklear,46,40,Professor
1066,Samuel,Quinn,29,82,Adjunct Professor
1067,Albert,Caldwell,50,30,Professor Emeritus
1068,Josephine,Armstrong,18,33,Adjunct Professor
1069,Sarah,Bullock,10,7,Assistant Professor
1070,Megan,Kemp,19,65,Professor Emeritus
1071,Eleanor,Keith,12,52,Adjunct Professor
1072,Ruby,Howard,5,12,Professor
1073,Calvin,Collier,42,47,Instructor
1074,Fred,Blair,4,48,Adjunct Professor
1075,Ron,Shaw,1,52,Professor Emeritus
1076,Sherri,Guthrie,48,42,Professor Emeritus
1077,Karen,Cheek,12,5,Adjunct Professor
1078,Daniel,Beasley,4,43,Instructor
1079,Larry,Wilcox,13,64,Professor
1080,Melissa,Craig,25,51,Assistant Professor
1081,Victor,Kirk,19,54,Professor Emeritus
1082,Laurie,Livingston,45,59,Associate Professor
1083,Jenny,Terrell,47,75,Assistant Professor
1084,Cecil,Mason,49,21,Professor Emeritus
1085,Chad,McKenzie,7,71,Adjunct Professor
1086,Bob,Ivey,45,36,Professor
1087,Jesse,Park,30,78,Assistant Professor
1088,Emma,Hobbs,9,49,Professor Emeritus
1089,Allan,Crabtree,25,7,Adjunct Professor
1090,Kim,Rhodes,27,13,Assistant Professor
1091,Gayle,Johnson,15,41,Instructor
1092,Brandon,Shields,40,41,Adjunct Professor
1093,Geraldine,Reddy,29,30,Professor
1094,Geoffrey,Craig,14,13,Adjunct Professor
1095,Jessie,McNeill,21,29,Professor Emeritus
1096,Calvin,Hurst,46,23,Instructor
1097,Adam,Hsu,14,82,Professor
1098,Joanna,Cassidy,49,70,Professor
1099,Norman,Ryan,16,39,Assistant Professor
1100,Caroline,Hendricks,27,30,Professor
1101,Eddie,Sims,6,39,Professor
1102,Robyn,Tan,14,32,Professor
1103,Juanita,Fowler,32,1,Associate Professor
1104,Carl,Barbee,13,4,Adjunct Professor
1105,Carla,Crowder,45,39,Adjunct Professor
1106,Sam,Dawson,32,74,Associate Professor
1107,Steven,McDonald,12,57,Professor
1108,Ben,Hamrick,3,2,Associate Professor
1109,Jackie,Adkins,3,30,Assistant Professor
1110,Zachary,Hurst,19,28,Professor Emeritus
1111,Brent,Parks,39,3,Professor Emeritus
1112,Curtis,Johnson,25,51,Adjunct Professor
1113,Scott,Atkins,21,15,Professor Emeritus
1114,June,Burnett,25,72,Professor Emeritus
1115,Samuel,Hansen,6,28,Adjunct Professor
1116,Harry,Kenney,3,13,Associate Professor
1117,Eric,Vincent,4,32,Adjunct Professor
1118,Ted,Garrison,8,25,Associate Professor
1119,Harriet,Rogers,19,30,Professor
1120,Diane,Heath,10,8,Associate Professor
1121,Leah,Decker,11,50,Instructor
1122,Sally,Hutchinson,32,4,Instructor
1123,Anthony,McDaniel,29,83,Professor
1124,Roger,Choi,9,80,Professor
1125,Lewis,Kane,42,21,Professor Emeritus
1126,Rick,Brown,10,79,Instructor
1127,Stanley,Blalock,35,36,Instructor
